timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud
2024-03-05T18:07:04,Beauty_s000_2.0s_6,5c3dd73c-583b-4d19-b541-ae9f2f4d3598,71.85297894477844,8.235904325781604e-06,1.1462161272549588e-07,22.5,0.0,5.747886657714844,7.20869094133377e-05,0,1.8411566794622257e-05,9.049847620795996e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:07:16,Beauty_s000_2.0s_7,5c3dd73c-583b-4d19-b541-ae9f2f4d3598,83.9630012512207,8.235904325781604e-06,9.808968477841145e-08,22.5,0.0,5.747886657714844,7.20869094133377e-05,0,1.8411566794622257e-05,9.049847620795996e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:07:28,Beauty_s000_2.0s_8,5c3dd73c-583b-4d19-b541-ae9f2f4d3598,96.02568674087524,8.235904325781604e-06,8.57677211724207e-08,22.5,0.0,5.747886657714844,7.20869094133377e-05,0,1.8411566794622257e-05,9.049847620795996e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:07:40,Beauty_s000_2.0s_9,5c3dd73c-583b-4d19-b541-ae9f2f4d3598,108.08177900314332,8.235904325781604e-06,7.620067324707972e-08,22.5,0.0,5.747886657714844,7.20869094133377e-05,0,1.8411566794622257e-05,9.049847620795996e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:07:52,Beauty_s000_2.0s_10,5c3dd73c-583b-4d19-b541-ae9f2f4d3598,120.2283525466919,8.235904325781604e-06,6.850218065312928e-08,22.5,0.0,5.747886657714844,7.20869094133377e-05,0,1.8411566794622257e-05,9.049847620795996e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:08:08,Beauty_s000_2.25s_1,9a65bf04-d963-4afe-a157-99284b0d0edc,11.54821228981018,8.245880546437306e-06,7.14039570757912e-07,22.5,0.0,5.747886657714844,7.217406779527664e-05,0,1.8434029983301723e-05,9.06080977785784e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:08:20,Beauty_s000_2.25s_2,9a65bf04-d963-4afe-a157-99284b0d0edc,23.602211475372314,8.245880546437306e-06,3.4936897989586504e-07,22.5,0.0,5.747886657714844,7.217406779527664e-05,0,1.8434029983301723e-05,9.06080977785784e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:08:33,Beauty_s000_2.25s_3,9a65bf04-d963-4afe-a157-99284b0d0edc,35.676963567733765,8.245880546437306e-06,2.311261868118978e-07,22.5,0.0,5.747886657714844,7.217406779527664e-05,0,1.8434029983301723e-05,9.06080977785784e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:08:45,Beauty_s000_2.25s_4,9a65bf04-d963-4afe-a157-99284b0d0edc,47.6611716747284,8.245880546437306e-06,1.7301044554071585e-07,22.5,0.0,5.747886657714844,7.217406779527664e-05,0,1.8434029983301723e-05,9.06080977785784e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:08:57,Beauty_s000_2.25s_5,9a65bf04-d963-4afe-a157-99284b0d0edc,59.70665144920349,8.245880546437306e-06,1.3810656511950996e-07,22.5,0.0,5.747886657714844,7.217406779527664e-05,0,1.8434029983301723e-05,9.06080977785784e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:09:09,Beauty_s000_2.25s_6,9a65bf04-d963-4afe-a157-99284b0d0edc,71.77343034744263,8.245880546437306e-06,1.1488764723269377e-07,22.5,0.0,5.747886657714844,7.217406779527664e-05,0,1.8434029983301723e-05,9.06080977785784e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:09:21,Beauty_s000_2.25s_7,9a65bf04-d963-4afe-a157-99284b0d0edc,83.89513993263245,8.245880546437306e-06,9.828794079202593e-08,22.5,0.0,5.747886657714844,7.217406779527664e-05,0,1.8434029983301723e-05,9.06080977785784e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:09:33,Beauty_s000_2.25s_8,9a65bf04-d963-4afe-a157-99284b0d0edc,95.9962568283081,8.245880546437306e-06,8.589793830383706e-08,22.5,0.0,5.747886657714844,7.217406779527664e-05,0,1.8434029983301723e-05,9.06080977785784e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:09:45,Beauty_s000_2.25s_9,9a65bf04-d963-4afe-a157-99284b0d0edc,108.04643297195436,8.245880546437306e-06,7.63179340550529e-08,22.5,0.0,5.747886657714844,7.217406779527664e-05,0,1.8434029983301723e-05,9.06080977785784e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:09:57,Beauty_s000_2.25s_10,9a65bf04-d963-4afe-a157-99284b0d0edc,120.20813035964966,8.245880546437306e-06,6.859669576231264e-08,22.5,0.0,5.747886657714844,7.217406779527664e-05,0,1.8434029983301723e-05,9.06080977785784e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:10:13,Beauty_s000_2.5s_1,576addce-e87a-4ef0-9f79-60e5aa7f238b,11.53306770324707,8.235115289537352e-06,7.140437827499098e-07,22.5,0.0,5.747886657714844,7.207959443330764e-05,0,1.841021161835216e-05,9.04898060516598e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:10:25,Beauty_s000_2.5s_2,576addce-e87a-4ef0-9f79-60e5aa7f238b,23.49517774581909,8.235115289537352e-06,3.5050236174539133e-07,22.5,0.0,5.747886657714844,7.207959443330764e-05,0,1.841021161835216e-05,9.04898060516598e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:10:37,Beauty_s000_2.5s_3,576addce-e87a-4ef0-9f79-60e5aa7f238b,35.51894497871399,8.235115289537352e-06,2.318513484697405e-07,22.5,0.0,5.747886657714844,7.207959443330764e-05,0,1.841021161835216e-05,9.04898060516598e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:10:49,Beauty_s000_2.5s_4,576addce-e87a-4ef0-9f79-60e5aa7f238b,47.6538290977478,8.235115289537352e-06,1.728111978713282e-07,22.5,0.0,5.747886657714844,7.207959443330764e-05,0,1.841021161835216e-05,9.04898060516598e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:11:01,Beauty_s000_2.5s_5,576addce-e87a-4ef0-9f79-60e5aa7f238b,59.670047998428345,8.235115289537352e-06,1.3801087087703126e-07,22.5,0.0,5.747886657714844,7.207959443330764e-05,0,1.841021161835216e-05,9.04898060516598e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:11:13,Beauty_s000_2.5s_6,576addce-e87a-4ef0-9f79-60e5aa7f238b,71.7741584777832,8.235115289537352e-06,1.147364938048898e-07,22.5,0.0,5.747886657714844,7.207959443330764e-05,0,1.841021161835216e-05,9.04898060516598e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:11:25,Beauty_s000_2.5s_7,576addce-e87a-4ef0-9f79-60e5aa7f238b,83.90143251419067,8.235115289537352e-06,9.815226084661314e-08,22.5,0.0,5.747886657714844,7.207959443330764e-05,0,1.841021161835216e-05,9.04898060516598e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:11:38,Beauty_s000_2.5s_8,576addce-e87a-4ef0-9f79-60e5aa7f238b,96.13768720626832,8.235115289537352e-06,8.56595943676957e-08,22.5,0.0,5.747886657714844,7.207959443330764e-05,0,1.841021161835216e-05,9.04898060516598e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:11:50,Beauty_s000_2.5s_9,576addce-e87a-4ef0-9f79-60e5aa7f238b,108.23152685165404,8.235115289537352e-06,7.608795264271466e-08,22.5,0.0,5.747886657714844,7.207959443330764e-05,0,1.841021161835216e-05,9.04898060516598e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:12:02,Beauty_s000_2.5s_10,576addce-e87a-4ef0-9f79-60e5aa7f238b,120.31819653511047,8.235115289537352e-06,6.844447080067589e-08,22.5,0.0,5.747886657714844,7.207959443330764e-05,0,1.841021161835216e-05,9.04898060516598e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:12:18,Beauty_s000_2.75s_1,635e011f-782b-4b4a-bfc8-7ab0c74a19dd,11.486485719680786,8.20188291396278e-06,7.14046324883318e-07,22.5,0.0,5.747886657714844,7.178859263658523e-05,0,1.833604655163072e-05,9.012463918821594e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:12:30,Beauty_s000_2.75s_2,635e011f-782b-4b4a-bfc8-7ab0c74a19dd,23.41798973083496,8.20188291396278e-06,3.502385562652796e-07,22.5,0.0,5.747886657714844,7.178859263658523e-05,0,1.833604655163072e-05,9.012463918821594e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:12:42,Beauty_s000_2.75s_3,635e011f-782b-4b4a-bfc8-7ab0c74a19dd,35.41405200958252,8.20188291396278e-06,2.315996743818943e-07,22.5,0.0,5.747886657714844,7.178859263658523e-05,0,1.833604655163072e-05,9.012463918821594e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:12:54,Beauty_s000_2.75s_4,635e011f-782b-4b4a-bfc8-7ab0c74a19dd,47.41499185562134,8.20188291396278e-06,1.7298079347851657e-07,22.5,0.0,5.747886657714844,7.178859263658523e-05,0,1.833604655163072e-05,9.012463918821594e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:13:06,Beauty_s000_2.75s_5,635e011f-782b-4b4a-bfc8-7ab0c74a19dd,59.52618741989136,8.20188291396278e-06,1.377861285841738e-07,22.5,0.0,5.747886657714844,7.178859263658523e-05,0,1.833604655163072e-05,9.012463918821594e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:13:19,Beauty_s000_2.75s_6,635e011f-782b-4b4a-bfc8-7ab0c74a19dd,71.64025235176086,8.20188291396278e-06,1.1448707458051248e-07,22.5,0.0,5.747886657714844,7.178859263658523e-05,0,1.833604655163072e-05,9.012463918821594e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:13:31,Beauty_s000_2.75s_7,635e011f-782b-4b4a-bfc8-7ab0c74a19dd,83.66890215873718,8.20188291396278e-06,9.802785386620844e-08,22.5,0.0,5.747886657714844,7.178859263658523e-05,0,1.833604655163072e-05,9.012463918821594e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:13:43,Beauty_s000_2.75s_8,635e011f-782b-4b4a-bfc8-7ab0c74a19dd,95.78606271743774,8.20188291396278e-06,8.562710149343716e-08,22.5,0.0,5.747886657714844,7.178859263658523e-05,0,1.833604655163072e-05,9.012463918821594e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:13:55,Beauty_s000_2.75s_9,635e011f-782b-4b4a-bfc8-7ab0c74a19dd,107.88430094718932,8.20188291396278e-06,7.602480473945604e-08,22.5,0.0,5.747886657714844,7.178859263658523e-05,0,1.833604655163072e-05,9.012463918821594e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:14:07,Beauty_s000_2.75s_10,635e011f-782b-4b4a-bfc8-7ab0c74a19dd,120.0077772140503,8.20188291396278e-06,6.834459486182798e-08,22.5,0.0,5.747886657714844,7.178859263658523e-05,0,1.833604655163072e-05,9.012463918821594e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:14:23,Beauty_s000_3.0s_1,7390154d-af97-4c65-96da-a1544c254d5c,11.589425563812256,8.275462850437849e-06,7.140528928610416e-07,22.5,0.0,5.747886657714844,7.243230044841766e-05,0,1.850085616145255e-05,9.09331566098702e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:14:35,Beauty_s000_3.0s_2,7390154d-af97-4c65-96da-a1544c254d5c,23.57099294662476,8.275462850437849e-06,3.510867305920115e-07,22.5,0.0,5.747886657714844,7.243230044841766e-05,0,1.850085616145255e-05,9.09331566098702e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:14:47,Beauty_s000_3.0s_3,7390154d-af97-4c65-96da-a1544c254d5c,35.56564807891846,8.275462850437849e-06,2.326813455521743e-07,22.5,0.0,5.747886657714844,7.243230044841766e-05,0,1.850085616145255e-05,9.09331566098702e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:14:59,Beauty_s000_3.0s_4,7390154d-af97-4c65-96da-a1544c254d5c,47.684980392456055,8.275462850437849e-06,1.735444322788703e-07,22.5,0.0,5.747886657714844,7.243230044841766e-05,0,1.850085616145255e-05,9.09331566098702e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:15:11,Beauty_s000_3.0s_5,7390154d-af97-4c65-96da-a1544c254d5c,59.723548412323,8.275462850437849e-06,1.3856281266654174e-07,22.5,0.0,5.747886657714844,7.243230044841766e-05,0,1.850085616145255e-05,9.09331566098702e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:15:23,Beauty_s000_3.0s_6,7390154d-af97-4c65-96da-a1544c254d5c,71.8161244392395,8.275462850437849e-06,1.1523126477591197e-07,22.5,0.0,5.747886657714844,7.243230044841766e-05,0,1.850085616145255e-05,9.09331566098702e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:15:35,Beauty_s000_3.0s_7,7390154d-af97-4c65-96da-a1544c254d5c,83.97791790962219,8.275462850437849e-06,9.854332015404309e-08,22.5,0.0,5.747886657714844,7.243230044841766e-05,0,1.850085616145255e-05,9.09331566098702e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:15:47,Beauty_s000_3.0s_8,7390154d-af97-4c65-96da-a1544c254d5c,96.09008955955504,8.275462850437849e-06,8.612191838273659e-08,22.5,0.0,5.747886657714844,7.243230044841766e-05,0,1.850085616145255e-05,9.09331566098702e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:16:00,Beauty_s000_3.0s_9,7390154d-af97-4c65-96da-a1544c254d5c,108.21122002601624,8.275462850437849e-06,7.64750905539024e-08,22.5,0.0,5.747886657714844,7.243230044841766e-05,0,1.850085616145255e-05,9.09331566098702e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
2024-03-05T18:16:12,Beauty_s000_3.0s_10,7390154d-af97-4c65-96da-a1544c254d5c,120.24538516998291,8.275462850437849e-06,6.88214590417701e-08,22.5,0.0,5.747886657714844,7.243230044841766e-05,0,1.850085616145255e-05,9.09331566098702e-05,Austria,AUT,carinthia,,,Linux-6.5.0-21-generic-x86_64-with-glibc2.35,3.10.13,2.2.2,12,Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz,,,13.5169,46.8129,15.32769775390625,machine,N
